fpr,tpr,threshold
0.00048168021392268323,0.4472972972972973,0.9956871204400398
0.00048168021392268323,0.45,0.9956486792780075
0.0004852219802015265,0.45,0.9956186672286322
0.0004852219802015265,0.45135135135135135,0.9956078772336023
0.000492305512759213,0.45135135135135135,0.9955694044943968
0.000492305512759213,0.4581081081081081,0.9954936483420774
0.0005064725778745861,0.4581081081081081,0.9954012601541626
0.0005064725778745861,0.46621621621621623,0.9953041792961135
0.0005100143441534293,0.46621621621621623,0.9952458491987506
0.0005100143441534293,0.4783783783783784,0.9951721571129172
0.0005206396429899591,0.4783783783783784,0.995135994431242
0.0005206396429899591,0.4810810810810811,0.9950834967448449
0.0005277231755476457,0.4810810810810811,0.9950238289688437
0.0005277231755476457,0.4864864864864865,0.9949488957539253
0.0005383484743841754,0.4864864864864865,0.9949313035212418
0.0005383484743841754,0.48783783783783785,0.9949204088348649
0.0005454320069418619,0.48783783783783785,0.9949159039992858
0.0005454320069418619,0.4891891891891892,0.9949148408654459
0.000559599072057235,0.4891891891891892,0.9948874489999975
0.000559599072057235,0.4945945945945946,0.9947568325996794
0.0005666826046149215,0.4945945945945946,0.9947562000872677
0.0005666826046149215,0.4972972972972973,0.9947352975673884
0.000573766137172608,0.4972972972972973,0.9947232081033336
0.000573766137172608,0.504054054054054,0.99468590605611
0.0005808496697302945,0.504054054054054,0.9946732939013563
0.0005808496697302945,0.5054054054054054,0.9946674078417809
0.0005843914360091377,0.5054054054054054,0.9946618289944967
0.0005843914360091377,0.5067567567567568,0.9946416763976398
0.0005985585011245108,0.5067567567567568,0.9945856810935145
0.0005985585011245108,0.5081081081081081,0.9945821403612072
0.0006021002674033541,0.5081081081081081,0.9945764172114033
0.0006021002674033541,0.5094594594594595,0.9945330291656328
0.0006056420336821973,0.5094594594594595,0.9944647857001502
0.0006056420336821973,0.5108108108108108,0.9944293245728864
0.0006091837999610406,0.5108108108108108,0.9944226678665194
0.0006091837999610406,0.5135135135135135,0.9943718165274046
0.0006127255662398838,0.5135135135135135,0.9943282155635722
0.0006127255662398838,0.5148648648648648,0.9942842906491904
0.0006375179301917866,0.5148648648648648,0.9942215764294873
0.0006375179301917866,0.5175675675675676,0.9941410499480324
0.0006410596964706299,0.5175675675675676,0.9941254845700201
0.0006410596964706299,0.518918918918919,0.9941246356529598
0.0006446014627494731,0.518918918918919,0.9941074249963997
0.0006446014627494731,0.5202702702702703,0.9940942140692132
0.000655226761586003,0.5202702702702703,0.9940466927378192
0.000655226761586003,0.5283783783783784,0.9938949575039647
0.0006658520604225327,0.5283783783783784,0.9938043418416393
0.0006658520604225327,0.5297297297297298,0.9937991573949692
0.0006729355929802192,0.5297297297297298,0.9937240110798459
0.0006729355929802192,0.5310810810810811,0.993714562916425
0.0006871026580955923,0.5310810810810811,0.9936694037037743
0.0006871026580955923,0.5324324324324324,0.9936366296501775
0.0006977279569321221,0.5324324324324324,0.9935917663151661
0.0006977279569321221,0.5337837837837838,0.9935374509780185
0.0007012697232109653,0.5337837837837838,0.9935319558654298
0.0007012697232109653,0.5351351351351351,0.9935140213632568
0.0007048114894898086,0.5351351351351351,0.9935137438048325
0.0007048114894898086,0.5378378378378378,0.9934931527569562
0.0007296038534417114,0.5378378378378378,0.9934061629494254
0.0007296038534417114,0.5432432432432432,0.9933631193810184
0.0007437709185570844,0.5432432432432432,0.9932674181747446
0.0007437709185570844,0.5445945945945946,0.9932460716550429
0.0007473126848359276,0.5445945945945946,0.993230081992395
0.0007473126848359276,0.5459459459459459,0.993214132524566
0.000750854451114771,0.5459459459459459,0.9931782065236047
0.000750854451114771,0.5472972972972973,0.9931653167317042
0.0007543962173936142,0.5472972972972973,0.9931623857769077
0.0007543962173936142,0.5486486486486486,0.9931554285188195
0.000765021516230144,0.5486486486486486,0.9930735042297054
0.000765021516230144,0.55,0.993073012988369
0.0007685632825089872,0.55,0.9930638170246556
0.0007685632825089872,0.5513513513513514,0.993039379204129
0.000779188581345517,0.5513513513513514,0.9930049297629365
0.000779188581345517,0.5527027027027027,0.9930030591093346
0.0007862721139032036,0.5527027027027027,0.9929864581839807
0.0007862721139032036,0.5554054054054054,0.9929616307634807
0.0007933556464608901,0.5554054054054054,0.9929346281839039
0.0007933556464608901,0.5567567567567567,0.9928587843512502
0.0007968974127397333,0.5567567567567567,0.9928416410325341
0.0007968974127397333,0.5594594594594594,0.9928146708829536
